152,nggn,ngnn,nlln,nnnl,nngn,nngn,nlgl,nnlg,nnng,nlnn,ngnn,lngn,lggn,glll,nnnl,nlnn,nnll,gnng,lnng,nnnn,nnnl,ngnn,lgnl,nnll,lngn,nnln,ngnn,lngn,nnnl,nlln,ngnn,nnll,nnnl,nnnn,gnng,lgnl,nnln,nnnn,ngnn,ngln,nnnl,gnnn,nnnl,nnnn,gnnl,nnnn,lgnn,nnnl,gnnn,ngnn,nnnl,nnnn,nlnn,lggn,nngn,nlnn,lgnn,nnln,nnnl,nnnn,nnlg,ngnn,nngl,ngln,ggnl,nnnn,lgnn,nggg,gnnl,nnnn,lgln,lnng,nnnl,lgln,nnnn,ngln,ggnl,nnnl,nggg,gnnl,nlll
153,nlgl,nggn,nngn,nnng,nnnl,nlln,nnlg,nngn,ngnn,nlnn,nnnl,lgnn,ngnn,glll,nnnl,nnnn,gnng,lgnl,lggn,nnnl,nlnn,ngnn,nnll,nnnl,nlln,nnln,gnng,nnnn,nnnn,nnnl,lngn,ngnn,nnnn,lgnn,glll,nnln,nnnn,nlnn,nnnn,nnnl,nnnl,ngnn,nnnl,ngnn,gnnl,gnnn,nnnl,lgnn,ngln,nnnn,nnnl,gngn,ngnn,lggn,nnnl,nnnl,nngn,nnnn,ngnn,nnnn,gnnn,lggn,nlnn,ngln,nlll,nlnn,nnnl,gnnl,nnnl,nggg,nnll,nnng,nggg,nnnn,nnnl,ngln,ggnl,lgnn,nnnn,lgln,gnnl
154,nlln,nnng,nnnl,nngn,nggn,nngn,ngnn,nnlg,nlgl,lnnn,nlln,lngn,ngnn,nnnn,nlnn,ngnn,nnln,gnng,ngnn,ngnn,nnnn,nlnn,nnll,nlln,nnnn,nnnl,lgnl,lggn,nlnn,nlln,nnnn,ngnl,ngnn,nnnn,nnll,nnnl,lgnn,gnnl,nnnl,ngnn,nlnn,nnnl,nnnl,nnnn,lggn,nnnn,nnnl,nnlg,nnnl,gnnl,gnnn,nnnn,nlnn,ngnn,nnnn,lgnn,gngn,ngln,nnnn,nnnl,gnnn,ngnn,nngl,nnnl,lgnn,nnnl,nlnn,nnng,gnnl,glnn,glng,nlll,nlnn,glnn,gnnl,nggg,nlll,lgnn,nnnl,lgln,nnng
155,nnng,nlgl,nlln,nngn,nnlg,nnnl,ngnn,nngn,nggn,lnnn,nnnl,nlnn,lggn,gnng,ngnn,lnng,lgnl,ngnl,ngnn,nnnl,nnnn,nnnn,nnll,nlln,lngn,nnln,nnnn,ngnn,nnnn,nlln,ngnn,nnnl,nlnn,nnnl,nnll,nnln,gnnn,nnnn,gngn,nnlg,nlnn,nnnl,lgnn,ngnn,nnnn,nnlg,nnnl,nnnl,nnnn,ngnn,gnnn,gngn,ngnn,nlnn,nnnn,nnnn,nnlg,lgnn,nnnn,gnnl,nngn,nlnn,nngl,nnnl,nggg,nlnn,lgnn,nlll,gnnl,lgln,glnn,nnng,nnnl,lgnn,gnnl,nnnl,nnng,glnn,nnnn,glng,ggnl
156,nnng,nggn,nlgl,ngnn,nlln,nngn,nnnl,nngn,nnlg,lngn,ngnn,nlnn,lggn,ngnl,nlln,nlnn,gnng,nnll,ngnn,lgnn,nlnn,nlnn,nnnl,gnng,nlln,nngg,ngnn,lnnn,nlln,nnnn,nnnn,nnln,nnnl,nnnn,gnng,nnnl,nnln,nnnl,lgnn,gnnn,nnnn,nnnl,ngnn,nnnl,nlnn,nnnn,gnnn,gngn,ngln,ngnn,ngnn,nnlg,lnnl,nnnn,gnnn,nngn,gnnn,nnlg,nngl,nnnl,nnnn,nnnn,ngnn,nnnn,nlll,lgnn,nggg,lnng,lgln,ggnl,glnn,gnnl,nggg,lgln,glnn,nnnn,gnnl,ggnl,lgnn,lnng,nlll
157,nnng,nlln,nggn,nngn,nlgl,nngn,nnlg,ngnn,nnnl,lngn,nlln,ngnn,nlnn,ngnl,nnll,nnnn,lgnl,gnng,nlnn,nnnl,lgnn,nnnn,gnng,nnnn,lngn,gnng,glll,lnnn,ngnn,nnnn,ngnn,nnnn,nlln,nnnn,nnln,nnnl,nnlg,gnnn,ngnn,gnnn,nnnn,nnnl,nnnl,nlnn,nngl,gnnn,nnnn,gnnn,nnnl,nnnn,gnnn,gngn,lggn,ngnn,nnnn,gnnn,nnnn,lgnn,nngl,nnnl,nlnn,ngnn,nnnn,nnnl,lgnn,nnnl,ggnn,ggnl,nnnn,nnnn,glng,glnn,nggg,gnnl,glnn,nnnl,nlll,lgln,lgnn,ggnl,nnng
158,nngn,ngnn,nnnl,nngn,nnlg,nggn,nlgl,nlln,nnng,lnng,nlnn,nnnl,lnnn,nnnn,nnnl,nnnn,nnln,ngnn,lggn,ngnn,nnnn,lnng,lgnl,nnnl,nnnl,nnnl,nnll,lnnn,nnnl,nnnn,lggn,glll,nnnl,nlnn,gnng,gnng,lgnn,nlnn,gngn,nnnn,gnnl,nnnl,ngnn,lggn,nnnn,nnlg,nnnn,nngn,nnln,ngnn,nnnn,gnnn,lnnl,nlnn,nnnn,lgnn,nnnl,gnnn,nnnn,ngnn,nnnl,nlnn,lggn,nnnn,gnnl,nnnl,ngln,nlll,lgln,lgnn,glng,ggnl,nnnl,glnn,ggnl,nggg,nnll,nnnl,nnnn,gnnl,nlll
159,nlln,nngn,nnnl,nlgl,nnng,ngnn,nnlg,nggn,nngn,ngnn,nlln,nnnl,nlnn,gnng,nlnn,lngn,nnll,nnnn,lnnn,nnnn,nnnn,lngn,ngnn,nnnl,nlnn,glll,lgnl,ngnn,nnll,nnnl,nnnn,glll,ngnn,nnnn,nnln,gnng,nngn,nnnl,ngln,nnlg,nnnl,gnnn,gngn,gnnl,nngl,lgnn,nnnn,gngn,nnnl,gnnl,ngnn,nnnl,lggn,nlnn,nnnn,nnnl,nnnl,nngn,nnnn,nlnn,lgnn,nnnn,ngnn,nlnn,nggg,nnnl,nnnn,nnll,nlll,nnnl,gnnl,glnn,nnnl,nnnn,gnnl,nggg,glnn,ggnl,lgnn,lgln,nlll
160,nnng,ngnn,nngn,nngn,nlgl,nlln,nnlg,nnnl,nggn,nnnn,nnnl,ngnn,nlnn,nnnl,gnng,nnnn,nnll,glll,lnng,nnnn,nlnn,ngnn,nnnn,nnll,nlnn,gnng,nnnl,lngn,nlnn,nnnn,lggn,gnng,nlln,lgnn,ngnl,ngnn,nnnn,nlnn,nnlg,nnnl,nnnl,gnnl,lgnn,ngnn,nnnn,lgnn,ngnn,nnnl,nnln,nnnn,nnnl,gnnn,nlnn,nnnl,nnnl,nnnl,nlnn,lgnn,nnnl,nnnl,nnnn,ngnn,ngnn,nnnn,nnnn,nggg,nlnn,nnll,gnnl,nnnl,lgln,glnn,ngln,ggnl,gnnl,nnnl,lgln,nnnn,nnnn,glng,nnll
161,nlgl,nggn,ngnn,nnng,nngn,nngn,nlln,nnnl,nnlg,nnnn,nnnl,lggn,nlnn,gnng,nlln,lgnn,gnng,nnnl,ngnn,nlnn,lngn,ngnn,nnll,nlnn,nnnn,nngg,glll,ngnn,nnll,nlnn,lnng,nnnl,ngnn,nnnn,ngnl,lgnl,nngn,nnnn,nnnl,nnnl,nnnl,nnnl,gnnn,nlnn,ngnn,nnlg,gnnn,ngln,lgnn,nnnn,ngnn,nnnn,lnnl,nnnn,nnnn,nnnl,gngn,gnnn,nlnn,nngl,nnlg,ngnn,ngnn,nlnn,gnnl,nggg,nnnn,nlll,glnn,nnnl,lgln,nnll,nnnl,nnnl,glnn,nnnl,gnnl,nggg,nnnn,ggnl,nlll
162,ngnn,nnnl,nggn,nlln,nnng,nlgl,nngn,nngn,nnlg,lnng,nnnl,nlnn,ngnn,nnnl,gnng,nlnn,nnnn,nnll,lngn,nnnn,ngnn,ngnn,nnll,nnnl,nlnn,gnng,glll,ngnn,nnnl,lgnn,nlnn,glll,ngnn,nnnn,ngnl,lgnl,nnlg,nnnl,ngln,nnnl,ngnn,ngnn,gnnn,nnnl,nnnn,nngn,nnnn,nnnn,gnnn,nnnl,nnnl,nnnl,nlnn,ngnn,nnnn,lgnn,nngn,ngln,nnnn,nngl,nnlg,nnnn,ngnn,nnnl,nnnl,glnn,ggnn,nnng,ggnl,nggg,nnll,nlll,nnnn,lgnn,ggnl,nggg,nlll,glnn,nnnl,lgln,gnnl
163,ngnn,nnng,nlgl,nnlg,nngn,nlln,nnnl,nggn,nngn,nlnn,nnnl,lngn,lggn,gnng,ngnn,lgnn,glll,lgnl,ngnn,nlnn,nnnn,lnng,nnln,nnll,nnnn,ngnl,nnnl,lnng,nnll,nnnn,ngnn,ngnl,nnnl,nnnl,lgnl,gnng,nnln,nnnn,gngn,lgnn,nlnn,gnnl,nnnl,ngnn,nngl,gnnn,lgnn,nnlg,nnnl,nnnn,ngnn,nlnn,nnnn,nnnl,nnlg,nlnn,nnnl,nnnn,nngl,gnnn,nnnn,ngnn,ngnn,ggnn,ggnl,nnnn,nnnl,nnng,nnnl,nggg,nnll,glnn,nggg,nnnn,lgnn,nlnn,gnnl,glnn,lgln,nlll,lnng
164,nlln,nlgl,nnlg,nngn,nnng,nnnl,ngnn,nggn,nngn,nlnn,lgnn,ngnn,lnng,lgnl,gnng,lngn,ngnl,nnnn,lngn,nnnn,nnnn,ngnn,nnll,nnnl,nlnn,glll,lgnl,lnng,nnnl,nnnn,nlnn,ngnn,nlnn,nnnn,nnnl,nnll,nnnl,nnnn,gnnn,lgnn,nlnn,ngnn,gngn,nnnn,lggn,nnnn,lgnn,nnnl,nnlg,gnnl,nnnl,nngn,nnnl,nlnn,nnlg,nnnn,nlnn,nnnl,nnnl,gnnl,nnnl,ngnn,ngnn,ggnn,ggnl,lgnn,nnnl,nggg,nnnl,glnn,nnng,nlll,nggg,lgln,nnnn,ggnn,glnn,nnnn,nnnl,nnll,ggnl
165,nnnl,nnlg,nggn,nlgl,nlln,nnng,nngn,nngn,ngnn,ngnn,nlnn,lnng,lngn,nnll,gnng,nnnl,nnln,nnnn,lngn,lgnn,lggn,ngnn,nnln,ngnn,nlnn,glll,gnng,ngnn,nlln,nnnn,lggn,gnng,nnnl,nnnl,nnll,ngnn,lgnn,gnnl,gngn,nnnl,nlnn,nnnl,ngnn,nnnn,nnnl,nngn,nnnn,nnnl,nnln,nnnn,gnnl,lgnn,lggn,nlnn,nnnl,lgnn,nnlg,nnnn,ngnn,nnnl,nlnn,nnnn,ngnn,nnnl,nnnn,nnnn,nggg,ggnl,nnnl,lgnn,gnnl,glnn,nnnl,gnnl,ggnl,nnnn,glnn,lgnn,nnnn,glng,lgln
166,ngnn,nnng,nngn,nnlg,nlgl,nlln,nnnl,nngn,nggn,nnnn,nlln,nnnl,nlnn,ngnn,gnng,lngn,nnll,nnnn,ngnn,nlnn,nnnn,lngn,nnll,nnnn,nnnl,glll,lgnl,ngnn,nnll,nnnn,ngnn,gnng,nnnl,nlln,nngg,nnln,nngn,nnnn,ngln,nnnl,nnnl,nnnl,nnnl,ngnn,gnnl,lgnn,gnnn,nnnn,nngn,nnnn,nlnn,gngn,lggn,nngl,gnnn,nnnl,nnnl,nnln,ngnn,nnnl,lgnn,ngnn,nnnn,nnnn,nggg,gnnl,nnnl,ggnl,nnnn,lgnn,lgln,glnn,nlnn,lgln,nnnn,nggg,glnn,lgnn,gnnl,nlll,lnng
167,nnng,nnlg,nnnl,nggn,nlln,nngn,nngn,nlgl,ngnn,ngnn,nnnl,nnnn,ngnn,nnll,nlln,nnnn,nnln,lgnl,lnnn,nlln,nlnn,nlnn,nnnn,nnnl,nnnn,ngnl,ngnn,ngnn,nlnn,nnnn,lngn,ngnl,nnll,ngnn,lgnl,glll,nnlg,nnnl,gnnn,ngln,nnnn,nnnl,nnnn,ngnn,ngnn,gnnn,nnnl,gngn,nngn,nnnl,gnnn,nnnl,ngnn,lggn,gnnn,nnnn,nnnl,nnln,nlnn,nnnl,nnlg,ngnn,ngnn,nnnl,nggg,glnn,lgnn,ggnl,gnnl,nnnl,nnng,nlll,nnnn,gnnl,nnnl,nnnn,nggg,glnn,lgln,nnll,ggnl
168,nlgl,nlln,nnlg,ngnn,nngn,nnnl,nngn,nggn,nnng,nlnn,ngnn,lgnn,lngn,gnng,nnnn,nlnn,glll,ngnl,ngnn,nnnn,lngn,nnnn,ngnl,nlln,nlnn,gnng,nnll,ngnn,nlnn,nnnn,lnng,nnll,nnnn,ngnn,nngg,nnnl,nngn,nnnl,ngln,nnnn,gnnl,nnnn,lgnn,lggn,nnnn,nnnn,gnnn,lgnn,nnlg,ngnn,nnnl,nnnl,nnnl,nlnn,nnnl,nlnn,gngn,lgnn,nnnn,nnnl,nngn,ngnn,nnnl,nnnl,glnn,gnnl,nnnn,nlll,ggnl,nnnl,nnll,glng,nlnn,nggg,nnnn,ggnn,lnng,lgnn,glnn,lgln,nnng
169,nnng,nggn,ngnn,nngn,nlgl,nnlg,nnnl,nngn,nlln,lnng,ngnn,lngn,lnnn,lgnl,nnnl,nnnn,ngnl,nnnn,nnnn,nlnn,nnnl,lngn,nnnn,gnng,ngnn,glll,nnll,ngnn,nnnl,nlnn,lnng,ngnl,nlnn,nnnn,nnll,ngnn,nnlg,ngnn,nnnl,nnnn,nnnn,nnnl,gnnn,ngnn,nlnn,nnnl,nlnn,gngn,lgnn,gnnl,ngnn,nnlg,nnnn,nnnl,nnnn,nnnl,nlnn,nngn,nngl,gnnl,nnnl,nnnl,ngnn,nlnn,lgnn,nggg,nnnl,nlll,nnnn,nnnl,gnnl,glnn,nnnn,lgln,gnnl,ngln,nggg,nnnl,lgnn,nnng,ggnl
170,nlln,nngn,ngnn,nnng,nnnl,nlgl,nnlg,nggn,nngn,lggn,nlnn,ngnn,ngnn,nnll,nnnl,nlnn,glll,nnnl,ngnn,nlln,nnnl,lngn,lgnl,ngnn,nlnn,nngg,nnll,lngn,nnnn,nlln,ngnn,ngnn,nlnn,lgnn,nnln,gnng,nnnn,nnnl,lgnn,nnnl,gnnl,nnnl,nlnn,lggn,ngnn,nnlg,nnnl,nnnn,ngln,ngnn,gnnn,gngn,ngnn,nnnn,nnnl,nnnl,nnnl,nnnn,ngnn,ngnn,gnnn,nnnn,nlnn,nnnl,nggg,nlnn,nnnn,glnn,lgnn,gnnl,lgln,nlll,nnnn,nnnn,gnnl,nnnl,lnng,ggnl,nggg,nnll,glnn
171,nnng,nngn,nlln,nnnl,ngnn,nnlg,nngn,nlgl,nggn,nlnn,nnnn,ngnn,lnng,lgnl,nnnl,nnnn,nnll,ngnl,lnng,lgnn,nnnl,ngnn,nnnn,gnng,nlnn,lgnl,nnnl,ngnn,nnnn,nnnl,ngnn,nnln,nnll,nlln,gnng,lgnl,nnln,nlnn,nnnl,nnlg,nnnn,ngnn,lgnn,gnnl,nnnl,nnnn,nnnn,lgnn,gnnn,nlnn,nnnl,nnlg,ngnn,nngl,nnnl,nnnl,nngn,nnln,ngnn,nnnn,gnnn,nnnl,nlnn,nlnn,lgln,nnnn,ggnn,glnn,nnnl,lgnn,glng,nnng,nggg,nnnn,nnnl,lgnn,ggnl,nlll,lgln,glnn,gnnl
172,nngn,nnnl,nlln,ngnn,nggn,nnng,nngn,nlgl,nnlg,lnng,lgnn,ngnn,ngnn,lgnl,nnnl,nlnn,gnng,nnnn,ngnn,nnnn,nnnl,nlnn,ngnn,nlln,lngn,nnll,lgnl,nnnn,nlln,nlnn,lngn,nnll,ngnn,nnnn,ngnl,gnng,nnnl,gnnl,ngnn,lgnn,nnnl,nnnl,nlnn,nnnl,nnnn,nnnn,nnnl,lgnn,ngln,ngnn,nnnl,nnnl,ngnn,nngl,nnnn,nnnn,nnnl,nnln,nlnn,nnnl,lgnn,ngnn,ngnn,ggnn,nggg,nlnn,nnnn,nlll,lgnn,glnn,lgln,lnng,ngln,lgln,nnnl,ggnn,ggnl,nggg,lgnn,nnng,nlll
173,nggn,nngn,nnng,nlgl,ngnn,nnlg,nngn,nlln,nnnl,lnng,nlnn,nlnn,ngnn,nnnn,gnng,lngn,ngnl,nnll,ngnn,lgnn,nnnl,nlnn,lgnl,nnnl,nnnn,glll,gnng,lggn,nnnl,nnnn,lngn,gnng,nnnl,lgnn,gnng,glll,gnnn,nnnn,lgnn,nnnl,nlnn,nnnn,nnnl,ngnn,lggn,nnnl,nlnn,gngn,nnln,nnnl,ngnn,nnnn,ngnn,gnnl,nnnn,nngn,nlnn,nnlg,nnnn,nngl,lgnn,ngnn,nnnn,nnnl,nggg,nlnn,ggnn,nlll,nnnl,glnn,nnll,nnng,ngln,nnnn,lgnn,nggg,ggnl,lgln,nnnl,nlll,gnnl
174,nngn,nngn,nnlg,nlgl,ngnn,nlln,nnnl,nnng,nggn,ngnn,nlln,nlnn,lggn,nnln,ngnn,lgnn,nnnl,ngnl,lnnn,nnnn,nlnn,lngn,ngnl,gnng,ngnn,glll,lgnl,lggn,nlnn,nnnl,ngnn,gnng,nnnl,nlln,nnln,nnll,gnnn,nnnl,nnnl,nnnn,nnnn,ngnn,lgnn,nnnn,gnnl,nnnn,lgnn,gngn,nnnl,gnnl,nlnn,nnnl,lggn,ngnn,nnln,nnnn,lgnn,nnlg,nnnn,gnnl,nngn,lnnl,nlnn,ngln,lgnn,gnnl,nnnl,lnng,nlll,ggnl,glng,nnng,nlnn,nnnn,nnnl,nggg,gnnl,lgnn,glnn,lgln,nlll
175,nnlg,nlgl,nnnl,nlln,nngn,nggn,nnng,nngn,ngnn,lggn,nlnn,ngnn,lngn,nnll,nnnl,nnnn,glll,ngnl,lnnn,nnnl,nnnn,ngnn,nnnn,nlln,nlnn,nnln,ngnn,lnng,nnnn,nnnl,lgnn,nnln,nnnn,nnnl,gnng,lgnl,nnln,nnnn,ngnn,ngln,nnnl,nnnn,gnnn,lnnl,ngnn,nnnn,nnnl,nnlg,lgnn,nnnn,gnnl,nnnn,ngnn,nlnn,lgnn,nngn,nnnl,nnnn,nlnn,nnnl,nnnn,nnnn,ngnn,nlnn,nnnn,nnnl,ggnn,nggg,lgln,lgnn,glnn,nlll,nnnn,glnn,nnnl,nnnn,ggnl,lgnn,nnnl,glng,gnnl
176,nngn,nngn,nlgl,nnlg,ngnn,nggn,nnng,nnnl,nlln,lnnn,nlnn,nnnn,lngn,nnln,nnnn,nnnl,glll,ngnn,ngnn,nlnn,lggn,nnnn,ngnn,nlln,nnnn,nnnl,nnll,ngnn,nnll,nnnl,ngnn,glll,nlnn,nlnn,ngnl,nnnn,lgnn,nnnl,nnnl,ngnn,gnnl,nnnl,gngn,lnnl,nlnn,nngn,nlnn,nnnn,nnnl,nnnl,nnnn,nnnl,ngnn,gnnl,nnln,lgnn,nnnl,ngln,ngnn,nnnl,gnnn,nnnn,nnnl,nnnl,gnnl,nnnn,nnnn,nggg,ggnl,lgnn,lgln,glnn,nnnn,ggnl,glnn,nnnn,lgln,lgnn,nnnl,gnnl,glng
177,nnng,nlln,nnlg,ngnn,nnnl,nngn,nngn,nlgl,nggn,ngnn,nnnl,nlnn,ngnn,nnnn,nlln,nnnl,nnll,lgnl,lnng,lgnn,nnnn,ngnn,lgnl,nnnl,lngn,nnln,nnnn,lnnn,nlnn,nnnl,nnnn,ngnl,nnnn,nnnn,gnng,glll,nnlg,nnnn,nnnl,nnnn,nlnn,gnnn,nnnl,ngnn,gnnl,lgnn,ngnn,ngln,gnnn,nngl,nnnn,nnnn,nnnn,lggn,nnln,nnnl,gngn,nngn,ngnn,nngl,nlnn,ngnn,nnnl,nlnn,nggg,gnnl,nnnl,nnng,nlll,lgln,glnn,nnll,nnnn,nnnl,lgnn,ngln,ggnl,lgln,gnnl,glng,nnng
178,ngnn,nnng,nlgl,nggn,nlln,nnlg,nngn,nngn,nnnl,lngn,nnnn,ngnn,lnng,nnll,nnnl,nnnl,nnnn,lgnl,nlnn,nnnl,nlnn,lggn,ngnn,nnnl,nlln,nnll,gnng,ngnn,ngnn,lgnn,ngnn,nnnl,nlln,nlnn,lgnl,nnnn,nnlg,nnnn,gnnn,nnln,ngnn,nnnn,lgnn,nlnn,nngl,gnnn,nnnl,nngn,nnnl,nnnl,gnnn,gngn,lggn,gnnl,nngn,nlnn,nnnn,nnnn,ngnn,nnnl,nnnl,ngnn,lggn,nnnl,ggnl,glnn,nnnn,lnng,lgnn,gnnl,glng,nnng,nnnn,lgnn,nggg,nlnn,glnn,gnnl,lgln,nlll,lnng
179,ngnn,nlgl,nlln,nngn,nngn,nnng,nnnl,nnlg,nggn,lggn,nnnl,nnnn,nlnn,ngnl,nlln,lgnn,gnng,lgnl,ngnn,nnnl,nlnn,lgnn,gnng,nlnn,nnnn,glll,nnnl,nlnn,nlnn,nlln,ngnn,nnnn,nnnn,nnnl,nnnl,nnll,gnnn,nnnn,ngnn,nnln,nngl,nnnl,lgnn,nnnl,nlnn,lgnn,nnnl,nnlg,ngln,gnnl,nnnl,nnnl,ngnn,nnnn,nnln,nngn,gnnn,nnlg,nlnn,nngl,nnnn,ngnn,nnnl,nnnl,nggg,lgnn,ggnn,nlll,nnnn,ggnl,lgln,glnn,ngln,nlll,nnnn,nggg,lgln,ggnl,nnnl,nnll,gnnl
180,nngn,nlln,ngnn,nnng,nngn,nnnl,nnlg,nlgl,nggn,ngnn,nnnn,nnnl,lngn,lgnl,nlln,ngnn,nnln,nnll,ngnn,nlln,nlnn,lgnn,ngnl,gnng,nlnn,nnnl,nnnn,lnng,ngnn,nnnn,nlnn,gnng,nnnl,lgnn,ngnl,lgnl,nnlg,nnnl,gnnn,nnln,ngnn,nnnn,nlnn,ngnn,nnnl,nnln,nnnn,lgnn,ngln,nngl,nnnl,gnnn,ngnn,nnnn,nnnl,lgnn,nlnn,nnnn,gnnl,ngnn,nnnn,nnnn,lggn,nnnn,glnn,nnnl,nggg,lnng,lgnn,gnnl,nnng,ggnl,ggnn,ggnl,nnnn,ngln,nlll,lgln,nggg,nnll,lnng
181,nlgl,ngnn,nngn,nggn,nngn,nnng,nnlg,nlln,nnnl,ngnn,nnnn,nnnl,nlnn,nnnl,nlnn,lgnn,glll,gnng,ngnn,nlnn,nlnn,ngnn,glll,nnll,ngnn,nngg,nnnl,nnnn,nnnl,nnnn,lnng,nnln,nnnl,nnnn,nnll,ngnn,gnnn,nlnn,lgnn,nnln,nngl,nnnn,nnnn,lggn,ngnn,nnnl,nnnn,gngn,nngn,ngnn,nnnl,nlnn,ngnn,nnnn,nnlg,nnnn,nlnn,gnnn,ngnn,gnnn,nnnl,nnnl,nngl,ggnn,nggg,nnnl,lgnn,glnn,nlll,ggnl,nnng,lnng,nnnn,ggnl,lgnn,nnnn,lgln,nnnl,gnnl,glng,glnn
182,nlgl,ngnn,nngn,nlln,nnnl,nnlg,nnng,nggn,nngn,ngnn,nlnn,nnnn,lngn,nnll,nnnn,lnng,nnln,ngnn,nlnn,nnnl,lggn,ngnn,glll,ngnn,nlnn,nnll,ngnl,lggn,nnnl,nnnl,lgnn,ngnn,nnnl,nnnn,lgnl,glll,lgnn,nnnn,nnnl,ngln,ngnn,gnnl,nnnl,nnnn,nngl,nnnn,nlnn,nnnl,nnlg,ngnn,nnnl,gnnn,ngnn,nnnl,nnln,nnnn,nnlg,nnnn,gnnl,gnnn,nnnl,nlnn,ngnn,nlnn,gnnl,nnnl,nnnn,lgln,lgnn,nnnn,glnn,glng,nnnl,nggg,nnnn,ggnn,glnn,nnnl,nnnn,ggnl,lgln
183,nlgl,nnng,nnnl,nngn,nngn,nggn,nnlg,nlln,ngnn,ngnn,nlnn,nnnn,lnnn,glll,nnnn,nlnn,gnng,nnnl,ngnn,lgnn,lngn,nnnn,ngnl,nnnl,nlln,nngg,gnng,lngn,nnnn,nnnn,lnng,lgnl,nnnl,ngnn,nnll,nnln,nnnl,nlnn,nnnl,gngn,nnnl,gnnl,ngnn,ngnn,lggn,nnnn,nnnn,nnlg,lgnn,ngnn,nnnl,nnnl,ngnn,nlnn,nnln,nnnl,nnnl,nnnn,ngnn,nnnn,gnnn,nlnn,ngnn,ggnn,ggnl,nnnl,ngln,nnll,lgln,nggg,nlll,nnng,nggg,nlll,nnnn,ggnn,ggnl,nnnl,lgnn,glnn,lgln
184,nlgl,nnnl,nnng,nnlg,nlln,nngn,ngnn,nngn,nggn,nnnn,nnnl,lgnn,lggn,nnln,gnng,lnng,gnng,ngnl,ngnn,nnnl,ngnn,lngn,nnll,nlln,nlnn,nngg,nnln,lnnn,nnnn,nnnn,lnng,ngnn,nlnn,nnnl,nnln,nnnl,nnlg,nnnl,nnnn,nnnl,ngnn,gnnl,ngnn,nlnn,nnnn,nnnn,nlnn,gnnn,nnnn,ngnn,nnnl,lgnn,lnnl,nnnn,gnnn,nnnn,nnlg,nnln,nlnn,ngnn,nnnn,ngnn,nngl,ggnn,lgnn,nnnl,nggg,ggnl,nlll,nnnn,glnn,lnng,nnnn,nggg,nnnl,nnnn,glnn,lgnn,ggnl,lgln,gnnl
185,nngn,nlgl,nngn,nnnl,nlln,nnlg,nnng,nggn,ngnn,lggn,nlnn,lgnn,ngnn,glll,ngnn,nlnn,ngnl,nnnl,nlnn,nnnn,nnnl,lggn,nnnl,nnll,ngnn,lgnl,glll,nnnn,nnnl,nlnn,lnng,nnll,nnnn,nnnl,nngg,ngnn,gnnn,nnnl,gngn,nnlg,ngnn,nnnl,lgnn,nlnn,nnnl,gnnn,ngnn,lgnn,gnnn,nnnn,nnnl,nnnl,lnnl,lggn,nnlg,nnnn,nngn,nnnl,ngnn,gnnl,nlnn,nnnl,nnnn,nggg,nlll,nnnl,nnnn,glnn,nnnl,lgnn,ggnl,gnnl,nnnl,ggnl,nnnl,nnnl,nlll,gnnl,glnn,nnng,glng
186,nlgl,nnng,ngnn,nlln,nngn,nnlg,nngn,nnnl,nggn,lngn,ngnn,nlnn,lnng,nnnn,gnng,lgnn,lgnl,ngnl,ngnn,nlnn,nnnn,lngn,nnln,nnll,nnnn,gnng,glll,nnnn,nnll,nlln,ngnn,gnng,nnnl,nnnl,nngg,nnln,nnnn,gnnl,ngnn,nnlg,nnnn,nlnn,gngn,ngnn,nngl,nnnn,lgnn,nnlg,nnnn,nngl,ngnn,nlnn,ngnn,nnnn,nngn,nlnn,gnnn,lgnn,nnnl,nnnl,nnnl,lnnl,nnnn,nnnl,nlll,nnnn,ggnn,lnng,lgln,nggg,glnn,ggnl,nggg,glnn,nnnl,lgnn,ggnl,nnnn,nnnn,lnng,gnnl
187,nnng,nngn,nnlg,nlln,nngn,nggn,ngnn,nlgl,nnnl,ngnn,lgnn,nlnn,lnng,ngnl,nnnn,lngn,lgnl,gnng,lnng,nnnn,nlnn,nlnn,nnnl,nnll,nnnl,nngg,ngnn,ngnn,ngnn,nlln,ngnn,nnnn,nnnl,nlnn,nnll,nnnl,nnln,ngnn,nnnl,gnnn,ngnn,nlnn,nnnn,nnnn,lggn,nnnn,nnnl,gnnn,nnnl,nnnn,nnnn,nlnn,ngnn,ngnn,nnlg,nnnn,gngn,lgnn,nlnn,nnnl,nngn,ngnn,nngl,nlnn,nnnl,gnnl,nnnn,nnll,glnn,nggg,nlll,lgln,nnnl,lgln,nggg,ggnn,nlll,ggnl,nnnn,glnn,lnng
188,nngn,nlgl,ngnn,nnng,nnlg,nngn,nlln,nggn,nnnl,lngn,nlnn,nnnn,ngnn,nnll,nlnn,nnnn,ngnl,glll,nnnn,nnnl,lggn,ngnn,glll,nnnl,lngn,nnll,ngnn,lnng,nnll,nnnn,lngn,gnng,nnnn,ngnn,nnln,ngnl,nngn,gnnn,nnlg,nnnn,nnnn,nnnl,nlnn,gnnl,nnnn,nnnn,gnnn,gngn,nnlg,nnnn,nlnn,nnnl,ngnn,ngnn,lgnn,nngn,gnnn,ngln,nnnl,nnnn,nnlg,nnnn,nngl,nnnl,nnnn,nnnn,nnnl,gnnl,glnn,nggg,lnng,ggnl,ngln,lgln,nnnl,lgnn,ggnl,nggg,nnnn,nnng,gnnl
