85,4,9,9,8,1,9,5,9,6,9,3,2,9,4,3,9,1,8,4,8,9,8,2,8,4,4,7,7,5,4,6,5,5,6,2,1,3,6,1,4,6,2,9,9,5,3,9,9,1,3,6,8,4,7,9,8,7,3,6,8,5,6,1,4,1,8,3,8,9,2,8,4,8,9,4,8,6,4,1,7,2
86,5,3,6,5,9,2,8,1,6,4,5,8,1,8,6,2,6,7,8,6,7,1,3,1,1,2,8,1,6,8,3,6,8,3,8,1,7,8,9,9,1,5,9,4,7,8,4,9,8,9,7,1,9,2,9,8,1,9,8,2,9,3,3,5,7,8,2,9,8,5,8,4,1,9,1,6,7,5,1,9,2
87,2,7,1,4,7,7,8,3,6,3,7,4,9,1,6,9,5,7,8,5,8,7,7,8,1,3,5,6,3,7,1,3,6,3,3,8,7,1,3,9,8,6,3,2,7,4,9,9,5,7,9,5,6,2,7,5,5,9,8,1,3,6,1,5,4,2,4,9,7,6,1,8,1,9,9,1,9,1,7,9,2
88,5,1,9,5,7,7,4,2,6,9,3,7,4,6,6,9,8,7,1,3,9,2,1,9,8,3,7,1,3,6,6,5,7,2,8,1,7,8,9,3,2,6,9,1,7,8,9,9,5,4,1,5,8,9,9,8,8,7,8,8,3,8,5,5,9,9,1,9,9,3,3,3,1,8,8,8,5,3,1,8,9
89,5,2,3,4,1,2,5,7,6,2,7,1,9,6,8,2,7,5,5,6,4,8,2,7,5,9,7,2,8,8,9,4,5,1,9,2,9,1,6,7,8,5,5,8,4,8,1,9,8,9,1,8,4,2,1,9,5,3,6,4,3,6,1,5,2,6,5,8,8,6,1,7,1,9,7,1,3,9,3,9,2
90,4,9,1,4,7,7,8,1,9,9,1,8,2,3,9,1,6,8,1,9,5,4,8,5,3,2,8,6,8,8,6,2,8,2,8,1,2,8,7,9,1,3,5,8,5,5,4,1,8,2,3,5,6,7,1,8,2,6,4,6,9,2,1,6,7,4,5,8,9,1,8,2,8,2,5,1,9,1,8,3,4
91,5,7,1,5,9,9,5,7,6,9,9,8,9,5,4,1,2,8,7,6,5,8,1,3,8,4,7,3,3,8,3,3,6,6,5,8,2,9,9,3,6,1,7,6,4,5,1,1,5,7,9,1,3,2,1,8,8,6,2,7,3,7,1,9,9,9,1,9,6,5,6,7,1,8,7,1,9,4,5,4,2
92,5,7,7,4,1,7,8,3,2,4,8,2,5,6,7,1,3,8,5,1,8,2,9,8,5,8,7,2,3,8,9,8,8,7,5,1,3,5,1,4,3,4,2,9,5,3,9,1,5,7,1,5,9,2,2,3,7,1,3,6,9,8,2,5,9,9,7,4,8,5,7,1,1,9,9,8,8,2,1,7,3
93,5,9,7,2,9,9,4,1,1,2,6,6,4,1,7,9,7,5,8,4,1,5,5,9,1,9,7,2,1,8,9,8,8,1,8,1,9,8,2,2,6,4,2,1,8,1,8,9,3,4,1,3,9,2,1,3,7,3,6,6,9,8,4,6,9,9,5,7,8,2,2,3,5,9,1,1,9,9,6,8,2
94,5,7,9,4,2,9,8,1,9,4,6,4,2,9,3,4,3,8,1,9,9,5,4,9,3,8,2,6,2,8,6,4,6,6,5,8,9,1,8,8,3,6,3,6,8,8,6,4,1,9,9,7,4,2,2,6,8,9,7,8,6,4,1,6,4,9,5,8,1,2,8,7,7,3,1,3,4,2,8,6,4
95,5,9,1,5,7,1,4,3,6,7,6,6,4,8,6,9,1,1,8,1,7,8,3,9,4,8,7,9,5,4,2,8,8,7,5,8,5,8,1,9,9,5,4,9,7,3,4,2,8,6,4,1,9,2,1,8,8,9,4,7,9,8,5,6,4,9,8,6,6,2,1,7,7,5,6,1,8,3,6,8,9
96,5,2,9,5,3,7,8,1,1,4,8,6,9,2,1,4,2,8,1,8,2,8,4,3,8,6,5,6,2,8,3,7,5,9,8,1,9,9,1,5,9,2,5,6,4,8,3,9,1,9,9,1,9,2,6,1,7,3,6,8,6,4,6,6,6,4,2,1,6,5,3,5,8,9,8,5,8,4,1,9,2
97,5,7,1,8,3,1,8,1,3,4,5,9,9,2,7,1,6,7,8,4,3,4,8,9,8,7,5,9,3,7,6,5,6,3,8,1,2,5,9,1,7,3,9,1,8,8,4,1,8,5,6,8,2,7,1,3,6,9,8,3,7,5,8,5,8,8,3,9,8,6,6,1,7,3,9,1,9,9,1,9,2
98,4,9,2,5,2,7,5,7,6,9,5,8,9,3,3,1,5,8,8,6,5,1,8,9,4,3,7,1,8,8,6,5,8,2,8,5,9,1,9,4,9,1,5,8,5,8,3,3,8,2,9,5,4,2,6,2,1,7,9,5,9,3,1,5,9,7,9,9,6,2,1,2,1,4,3,8,1,9,6,7,2
99,4,7,9,5,7,7,5,7,6,2,3,6,2,7,1,4,9,8,1,9,3,5,9,9,4,3,7,6,8,8,6,5,2,6,5,1,9,6,1,9,6,1,2,5,5,1,3,7,1,1,9,5,9,2,5,8,4,1,2,8,3,2,7,5,1,6,2,5,4,9,8,2,1,9,9,7,5,4,1,4,2
100,5,9,9,5,2,7,4,2,6,4,5,3,5,6,9,3,6,3,1,3,3,8,1,9,3,2,9,6,5,8,1,4,7,9,8,1,9,1,3,2,8,9,8,7,5,1,7,6,6,9,9,8,4,2,6,2,6,9,7,8,6,4,4,6,7,1,5,6,8,2,9,3,6,9,5,8,3,2,5,1,2
101,4,9,3,4,1,3,5,9,6,2,6,4,9,6,5,9,2,7,3,3,9,4,9,9,8,1,7,6,4,1,6,2,8,3,6,8,5,9,8,4,8,5,9,9,7,5,4,3,1,8,3,8,9,2,1,3,6,6,1,6,7,7,1,2,1,7,9,9,7,1,6,8,7,5,8,8,7,1,1,8,9
102,5,2,7,4,1,7,8,3,6,3,1,6,9,6,8,4,5,3,3,8,9,2,2,9,4,1,8,2,9,4,6,9,5,2,8,5,9,6,8,9,2,6,3,6,1,1,2,9,7,6,9,5,4,2,1,6,1,3,7,2,9,9,4,6,6,7,5,4,6,1,8,2,6,9,9,1,8,9,6,7,3
103,5,7,1,5,9,1,5,7,6,1,2,6,9,9,8,2,4,7,5,2,3,4,2,8,1,8,3,2,8,8,9,3,6,3,8,1,2,9,9,9,6,7,9,2,1,5,8,9,1,4,2,4,9,7,6,2,6,2,1,6,3,8,4,2,8,1,5,6,9,6,7,3,6,4,9,8,5,3,3,1,2
104,5,9,7,5,7,2,4,2,6,3,5,4,1,3,8,9,3,8,5,3,1,1,4,9,8,5,7,9,8,8,3,6,8,6,4,8,9,9,9,9,8,1,2,3,8,8,1,9,5,7,6,3,9,2,1,6,2,9,8,3,7,3,4,1,8,9,6,6,2,4,8,3,1,9,9,5,1,1,7,6,2
105,5,9,9,5,2,7,4,1,1,2,7,2,4,3,9,9,6,5,1,3,1,3,8,3,8,2,7,2,7,8,7,8,8,3,6,4,9,1,5,4,9,5,1,6,3,8,3,4,5,9,1,6,9,6,9,3,6,9,7,8,9,8,1,1,8,3,9,6,9,2,3,3,1,9,9,1,1,2,6,8,7
106,5,1,2,5,2,2,8,1,2,9,6,8,2,8,9,2,8,7,4,8,5,4,9,5,3,8,7,9,9,2,3,8,1,9,3,8,4,9,6,9,4,8,7,2,7,7,6,4,5,9,9,1,9,2,1,8,8,7,8,8,3,6,8,5,6,1,5,8,9,5,2,3,5,8,9,8,2,3,1,1,2
107,4,1,9,5,9,1,8,2,6,9,6,5,7,4,8,9,3,8,8,6,5,4,7,2,1,4,7,9,8,7,3,3,6,6,5,1,4,1,5,9,9,5,3,7,5,5,9,9,3,1,7,5,9,2,7,7,7,1,8,8,1,8,1,1,9,8,6,2,3,5,9,7,8,3,4,7,8,9,7,3,2
108,4,1,9,5,3,7,5,7,6,9,3,3,3,1,6,9,2,8,8,4,8,5,8,8,1,8,8,3,8,8,1,5,5,6,9,2,9,9,8,9,7,6,2,4,1,1,9,7,8,1,9,8,9,2,6,5,6,3,9,2,1,8,1,6,7,1,5,9,9,5,8,5,8,2,1,5,9,1,1,8,2
109,8,1,1,5,9,9,5,9,6,4,1,9,4,5,5,4,6,5,5,2,3,4,6,2,8,3,7,3,6,6,6,7,8,1,8,4,9,3,7,9,4,1,9,1,3,4,9,1,1,3,9,8,5,5,9,3,6,6,1,6,2,9,4,6,2,6,6,7,9,6,1,3,1,9,4,8,2,7,6,9,2
110,2,7,7,4,9,7,4,3,6,1,9,5,9,6,6,3,3,7,1,2,3,4,1,9,3,9,2,3,8,8,2,8,8,2,6,4,4,2,9,5,8,9,1,9,3,5,1,7,8,9,9,1,9,2,3,8,8,9,2,8,6,2,4,5,6,9,8,7,1,2,2,3,3,7,2,4,9,9,3,1,2
111,8,1,9,2,6,1,8,3,6,3,4,5,9,6,8,3,1,7,3,9,3,1,9,8,5,6,3,2,6,8,6,4,7,7,5,1,4,8,3,3,9,5,4,2,7,8,3,9,3,4,1,5,6,2,9,2,1,6,2,2,6,5,4,6,2,8,5,1,9,9,8,4,8,9,4,4,7,6,1,9,2
112,4,9,9,8,3,2,8,1,1,2,5,6,9,2,3,2,7,7,3,9,8,8,1,8,3,2,3,6,5,4,3,6,5,6,2,5,9,1,3,9,8,9,9,9,7,1,9,9,8,9,9,1,1,2,6,4,7,1,8,6,3,8,2,5,9,6,6,2,7,5,4,1,1,7,3,6,9,8,7,9,2
113,5,3,7,5,1,9,4,3,6,7,5,5,2,6,5,9,4,8,8,3,3,8,6,4,2,1,3,3,7,5,9,8,8,7,9,2,5,3,5,4,3,9,1,9,7,5,9,1,8,4,7,3,9,2,9,8,8,7,3,6,9,5,1,1,8,7,4,6,8,8,4,5,5,8,3,1,9,2,8,5,5
114,2,3,7,4,2,6,5,9,6,9,3,6,9,6,8,4,2,5,8,1,8,8,2,3,8,1,5,3,7,8,2,5,8,3,8,4,4,8,9,9,3,9,4,8,3,5,9,6,1,9,9,8,4,2,9,8,7,7,8,8,9,3,4,5,8,9,4,6,9,2,9,7,4,4,3,5,4,9,6,8,9
115,8,1,1,5,7,2,4,7,3,9,7,6,7,1,8,2,4,8,1,3,3,4,2,3,5,9,5,2,8,8,3,7,8,1,1,8,9,8,1,9,3,7,9,8,5,4,9,6,1,9,9,8,7,9,3,8,8,9,8,4,3,5,4,5,1,7,6,4,7,5,2,9,1,8,3,3,7,9,8,5,3
116,5,3,7,4,9,1,5,2,6,7,5,2,9,7,6,4,9,5,4,8,5,4,9,3,4,1,3,2,9,5,6,5,7,1,9,4,4,5,4,9,5,5,7,8,3,7,6,9,8,1,9,8,1,2,9,4,6,3,5,1,9,7,4,8,2,3,7,4,9,4,9,1,8,7,1,1,8,8,8,5,5
117,5,1,1,8,2,7,5,3,6,9,6,5,1,9,1,9,6,4,2,2,3,5,3,9,1,6,7,6,4,8,2,8,8,2,8,1,9,8,5,8,6,6,2,7,8,1,7,9,8,4,9,5,6,6,9,8,8,6,8,4,7,8,7,5,9,4,1,8,7,2,4,3,1,9,7,8,3,2,6,8,4
118,8,3,9,8,1,9,5,7,1,4,2,5,7,1,3,9,8,7,1,1,3,4,9,9,8,3,7,2,6,8,6,5,8,3,6,2,1,9,9,5,4,6,7,8,7,3,9,9,8,7,9,4,1,2,3,3,6,1,3,6,7,6,1,5,9,9,5,9,9,1,7,5,1,9,1,7,3,9,1,4,2
119,5,6,1,8,3,7,8,2,1,7,9,6,4,6,6,4,8,8,4,8,5,2,2,3,1,2,8,6,5,8,1,7,5,1,9,1,1,8,6,8,1,3,1,3,8,8,2,1,8,5,9,8,3,2,9,3,7,3,2,1,9,6,4,2,9,9,9,8,6,2,1,3,3,1,2,8,4,8,8,3,9
120,5,7,9,4,9,2,8,1,6,9,1,6,2,5,9,2,6,8,8,2,9,3,3,1,8,5,7,7,5,1,6,2,8,3,3,8,4,9,8,1,8,4,9,1,8,1,8,9,5,7,9,1,2,3,9,6,7,3,8,2,6,5,1,1,4,3,6,6,9,2,3,3,3,5,3,1,1,7,6,8,9
121,4,9,9,4,1,9,4,3,9,3,5,5,9,4,9,3,1,3,5,4,5,1,5,2,5,2,8,3,9,5,2,8,5,3,6,1,4,2,6,2,8,8,2,8,3,8,9,7,5,1,1,5,9,2,9,3,6,9,2,8,7,3,3,2,8,9,5,7,1,6,4,4,1,7,9,8,3,8,1,9,2
122,5,7,7,8,1,7,4,2,6,9,5,4,4,8,8,7,9,7,1,7,5,8,5,2,4,9,7,6,5,6,7,7,7,6,2,1,4,6,1,3,2,6,2,8,7,7,2,9,5,1,9,5,1,3,1,8,7,2,8,8,6,3,3,5,3,9,6,1,4,2,1,9,8,1,2,7,6,5,1,7,2
123,5,9,9,5,1,2,4,1,7,4,5,2,1,7,6,9,9,1,4,3,1,4,9,9,8,6,5,6,5,4,1,3,7,3,7,2,9,1,5,9,5,8,9,6,4,8,2,9,5,4,3,8,1,2,7,6,8,9,8,1,7,5,4,1,8,8,7,2,9,5,3,3,1,4,4,8,9,3,1,9,9
124,5,1,9,8,3,3,4,3,6,9,2,6,4,5,5,2,9,5,8,6,4,1,2,3,5,9,7,1,8,8,6,5,4,2,6,8,9,4,9,9,9,2,2,7,5,8,9,9,3,7,1,5,4,6,9,9,2,1,6,8,6,4,1,9,8,6,5,8,3,8,1,9,4,4,1,8,9,9,6,8,3
125,8,1,1,8,3,7,5,9,1,9,6,1,9,5,6,1,6,8,8,5,1,2,1,8,8,9,7,1,3,7,7,6,2,6,8,1,5,8,3,4,8,9,2,6,5,8,2,9,3,8,4,1,4,9,7,6,5,9,9,1,9,3,7,2,8,9,2,7,4,5,1,3,3,1,7,5,2,3,1,5,2
126,5,7,7,5,6,3,4,7,3,1,7,6,4,8,2,2,8,3,5,1,9,1,3,7,5,2,7,7,8,4,9,9,5,2,6,1,4,8,5,2,4,9,9,8,7,5,3,9,3,4,1,4,9,6,6,4,1,9,2,3,3,5,3,5,9,7,2,1,9,5,6,9,8,5,4,5,7,4,1,1,2
127,5,7,1,4,1,1,2,7,9,1,8,3,9,1,8,9,8,5,4,7,5,2,9,9,1,6,4,3,5,4,3,9,7,6,2,1,2,1,8,4,2,5,9,9,4,3,9,9,1,1,9,5,7,6,9,3,6,9,7,8,9,8,2,2,9,6,4,3,9,9,1,3,1,4,9,8,3,2,6,8,2
128,5,1,9,8,3,7,4,1,1,2,6,6,9,5,5,9,1,7,1,9,9,8,4,3,5,2,8,6,2,5,7,8,8,3,3,8,5,8,9,4,3,3,2,7,7,5,3,1,1,9,1,5,9,2,9,8,2,9,2,3,3,6,5,2,1,9,1,9,4,5,8,2,1,9,9,1,9,5,7,2,9
129,2,7,7,5,9,9,8,1,1,9,7,1,9,1,3,9,2,8,1,3,5,8,5,1,8,5,9,9,9,2,1,8,8,9,9,4,3,3,1,4,3,9,7,7,3,3,7,1,1,8,9,8,1,2,7,3,6,9,2,8,7,6,2,4,1,9,2,9,7,2,8,2,8,9,3,3,1,4,1,4,2
130,2,7,1,8,1,9,5,3,6,9,1,6,9,5,5,7,2,8,8,5,9,1,3,3,8,4,7,6,2,8,1,7,5,3,8,1,1,5,9,3,2,3,9,8,8,5,4,7,5,9,9,1,9,2,9,7,1,2,8,8,9,3,6,4,8,8,6,6,7,2,1,5,5,8,2,8,3,1,5,9,2
131,4,7,6,5,9,1,5,3,6,2,7,6,4,6,4,4,5,8,3,9,2,8,4,7,3,3,7,9,5,5,7,5,8,3,6,1,2,2,8,4,5,9,9,1,5,3,9,9,8,4,1,8,6,5,6,1,8,3,4,2,9,3,7,5,8,4,9,7,9,2,2,3,1,9,7,1,4,5,5,9,3
132,5,1,9,5,2,1,5,7,6,2,6,7,4,8,8,3,3,8,5,9,2,8,7,5,1,9,7,9,3,6,9,9,5,6,4,4,7,4,6,7,8,9,1,9,7,8,7,1,8,4,3,5,9,2,1,8,5,3,8,7,3,6,3,7,2,4,9,1,9,9,9,2,8,9,9,8,9,1,8,1,2
133,5,9,1,4,1,7,4,3,6,4,5,3,9,2,6,9,2,4,8,6,4,8,5,9,4,6,3,6,2,8,2,8,8,1,6,1,5,4,5,2,5,7,5,9,7,8,2,1,3,4,3,8,9,2,9,3,6,3,3,6,7,3,3,2,1,7,9,9,7,2,8,3,1,9,4,1,8,2,6,8,9
134,8,3,7,5,2,7,5,7,1,9,4,6,1,8,6,9,2,8,8,1,7,8,2,5,4,9,8,6,7,8,6,5,6,9,8,1,2,3,6,9,8,9,7,1,5,1,9,1,8,9,7,8,9,2,7,5,2,3,9,2,1,8,8,1,9,8,9,8,7,2,8,3,1,4,2,7,3,1,6,4,2
135,5,7,9,5,7,7,5,7,1,7,2,9,4,1,6,9,9,5,1,4,9,8,9,2,1,3,7,2,7,2,9,9,5,9,9,4,9,6,4,2,9,7,1,3,7,8,4,1,8,4,9,1,9,2,2,8,8,6,5,4,3,8,4,6,7,4,1,2,9,5,9,3,4,4,5,1,8,9,1,1,9
136,5,9,7,5,9,7,4,2,6,3,1,8,7,2,7,1,9,7,5,2,3,4,6,1,4,2,3,1,3,7,6,5,5,6,5,1,2,6,1,2,3,6,9,6,5,3,9,2,1,7,6,8,3,3,2,3,6,7,7,8,6,4,1,2,8,9,5,8,4,7,2,5,7,1,9,8,1,9,8,6,9
137,5,3,7,5,1,9,8,3,7,7,6,6,9,4,6,9,2,7,4,6,4,8,7,5,8,8,7,3,8,8,6,2,8,1,8,8,3,4,2,5,9,1,8,1,7,3,9,9,6,9,1,8,4,2,1,6,7,7,6,6,6,2,8,6,5,4,1,3,9,7,8,2,8,4,9,7,3,2,1,4,9
138,5,2,7,5,9,1,5,1,7,9,6,6,3,4,1,3,6,7,7,4,3,5,2,3,8,6,5,6,2,6,7,1,8,6,2,1,4,6,1,4,3,7,9,9,5,8,9,2,5,9,9,8,2,2,1,4,8,6,2,2,7,8,5,5,7,8,2,9,4,1,6,9,8,9,3,1,9,5,7,5,9
139,5,2,7,8,1,9,5,9,1,4,6,1,4,6,5,4,2,8,3,3,4,8,9,1,4,7,5,6,4,4,3,3,7,9,8,1,3,2,8,9,1,9,3,4,5,3,1,9,8,3,9,7,5,9,9,6,8,7,6,8,1,3,1,2,8,2,1,9,9,5,8,7,6,4,3,1,7,9,8,4,2
140,5,7,7,5,1,2,8,3,6,7,1,6,7,6,9,4,2,7,4,6,5,4,3,9,7,4,7,1,8,8,2,8,2,6,4,6,9,2,8,4,8,4,4,9,5,4,8,8,5,6,4,1,7,2,9,4,1,3,7,5,2,7,1,6,4,7,5,4,1,6,4,7,7,5,3,6,8,2,1,8,2
141,4,7,9,8,1,7,2,7,6,9,4,6,2,8,8,9,1,8,4,7,5,1,2,9,2,8,3,3,6,8,6,5,8,6,5,7,3,1,4,5,7,5,9,2,7,3,9,7,8,2,9,6,9,2,7,5,2,9,6,8,1,6,1,5,8,7,7,6,1,9,6,4,1,8,1,8,9,2,8,7,2
142,4,7,9,2,9,3,8,2,6,2,9,3,9,2,1,7,3,8,5,2,3,8,6,5,1,8,8,6,4,8,3,7,5,2,8,1,4,7,5,9,6,6,9,5,7,3,7,4,8,4,4,8,4,9,7,4,4,9,5,2,9,3,1,5,8,2,1,8,9,6,1,3,8,9,1,1,2,7,7,5,2
143,4,7,1,5,7,1,8,1,6,2,5,6,3,3,7,3,1,7,3,3,4,5,1,8,3,9,2,2,8,8,1,8,8,3,7,8,5,8,8,3,2,5,4,2,1,1,3,5,1,9,9,5,9,7,9,8,1,6,4,8,7,3,3,9,8,7,9,2,8,2,6,2,8,2,9,8,7,1,6,4,9
144,5,2,7,8,1,7,4,9,6,3,4,1,1,6,9,3,5,8,3,9,2,4,9,1,5,6,5,6,3,7,3,3,8,2,8,1,9,1,5,9,7,9,9,6,7,3,9,9,1,8,6,8,1,7,3,3,6,1,5,2,1,9,4,5,8,8,7,9,1,9,9,3,1,8,9,8,9,3,6,7,4
145,8,1,1,5,2,9,5,1,9,4,3,6,5,9,2,4,3,8,5,9,1,4,1,8,4,8,7,6,5,6,1,7,6,3,7,1,2,5,9,2,6,8,3,4,8,8,4,1,3,3,9,5,7,9,7,6,7,9,8,1,9,8,1,2,8,9,6,4,8,6,6,7,3,1,9,1,9,9,5,4,2
146,8,3,7,5,3,7,4,1,6,2,8,7,7,6,6,9,8,8,5,3,8,1,3,5,4,9,7,2,8,1,3,8,8,2,8,1,2,8,8,5,7,1,9,8,7,3,9,9,5,9,9,1,7,2,6,5,8,6,1,7,9,3,3,4,7,9,6,6,9,6,4,7,5,1,3,8,9,1,7,2,2
147,8,1,9,4,3,7,5,2,6,7,6,5,9,2,1,4,3,8,4,2,3,8,6,5,1,9,7,6,5,8,2,9,4,3,7,1,2,7,4,3,1,8,9,6,5,3,9,1,5,7,6,8,4,2,9,3,6,1,8,2,7,5,4,5,8,7,6,4,9,2,1,3,1,4,2,7,5,3,6,8,9
148,4,9,9,5,9,1,4,1,1,2,3,3,7,6,5,1,2,8,3,6,5,4,1,9,8,7,7,3,9,5,6,2,5,6,4,6,9,1,5,1,7,9,9,9,5,4,7,2,5,9,6,3,9,2,6,5,4,9,2,7,3,1,3,2,9,9,1,9,6,5,8,5,3,9,1,8,3,2,6,8,9
149,4,9,1,5,9,7,5,2,6,9,3,9,9,4,6,2,8,7,5,3,2,1,8,3,5,7,4,6,4,8,6,5,8,3,7,7,3,2,5,9,9,9,1,3,1,1,8,3,1,9,1,8,9,5,6,5,5,6,2,6,7,1,4,2,9,4,6,1,8,2,9,3,1,1,3,7,3,5,5,4,2
150,5,9,9,5,1,2,5,9,6,9,3,2,2,7,7,1,5,8,1,9,1,5,6,5,8,2,7,6,2,8,3,7,8,7,8,1,9,6,5,3,2,1,3,4,8,4,4,1,3,9,6,5,4,2,2,3,6,3,7,4,6,5,3,5,1,6,6,4,2,5,8,9,4,9,7,3,8,8,8,4,2
151,5,4,1,5,7,7,4,1,9,1,7,6,7,5,5,9,3,8,1,6,5,4,3,9,4,8,7,3,3,7,7,3,8,6,4,8,4,2,7,3,6,6,2,8,8,5,9,9,5,4,1,3,2,9,3,5,4,6,1,8,9,8,1,9,9,1,5,7,9,5,9,5,8,3,2,1,9,5,1,7,2
152,8,1,1,4,7,1,5,3,6,2,8,6,9,6,8,2,5,8,3,7,8,8,2,1,5,1,8,3,9,5,9,8,8,7,8,1,2,1,7,2,9,9,4,8,5,3,9,6,5,7,2,1,9,9,7,8,8,3,1,7,6,5,4,8,7,1,5,8,7,9,2,3,8,2,9,8,5,3,8,3,2
153,5,9,7,5,1,2,4,1,6,4,5,4,2,8,6,7,9,5,8,6,5,5,8,5,4,1,7,2,7,8,9,8,8,6,5,1,9,6,1,4,3,7,2,9,7,8,6,9,8,2,1,5,7,5,1,3,7,1,3,7,9,8,1,6,1,5,2,6,9,6,4,9,3,9,4,5,4,5,1,2,2
154,5,7,1,8,3,1,4,9,6,3,6,6,7,3,2,9,1,8,5,9,9,4,4,5,8,6,2,2,1,8,2,8,8,9,3,6,3,6,4,9,9,1,2,9,5,3,9,9,1,9,9,1,9,7,1,3,6,3,2,8,9,7,4,5,4,2,5,9,7,9,8,1,5,8,7,1,1,4,8,2,2
155,8,1,1,5,7,1,5,7,9,4,9,1,9,6,9,3,2,8,8,5,3,4,7,5,5,1,7,6,7,8,9,8,8,6,4,1,3,1,9,4,3,6,2,7,5,5,9,1,1,9,9,5,9,2,3,8,5,9,3,6,7,3,4,9,8,4,4,1,7,2,8,9,8,1,8,8,9,9,1,9,2
156,5,9,9,4,2,9,4,2,6,9,6,1,9,8,6,9,6,3,8,4,2,1,3,9,1,3,7,1,8,8,2,5,8,3,9,4,2,3,6,9,9,4,7,1,3,1,9,9,8,4,7,8,1,2,3,7,8,6,4,1,9,2,4,9,1,4,6,4,7,5,9,3,1,2,9,3,7,5,8,3,2
157,5,2,7,5,9,9,4,1,1,7,6,6,2,6,5,7,2,8,4,6,4,3,9,7,4,9,5,1,9,2,3,7,5,9,1,4,5,3,1,5,9,1,2,3,3,8,1,3,8,2,9,5,9,7,9,5,8,9,3,6,7,7,2,5,4,3,2,6,9,2,9,2,8,5,6,8,3,2,6,8,9
158,8,1,1,5,2,7,8,3,6,3,2,6,4,7,6,9,1,8,3,9,5,8,2,1,8,6,4,1,6,8,6,5,8,1,8,4,9,9,9,1,5,4,3,6,5,8,1,7,1,9,9,8,4,5,1,8,8,9,8,7,3,3,3,6,7,9,5,1,9,5,8,4,1,4,5,1,1,9,8,7,4
159,5,9,1,5,2,1,5,7,9,9,5,6,4,8,2,4,4,7,4,2,9,8,9,9,1,3,2,6,4,8,2,3,8,6,5,8,2,5,5,8,1,8,9,5,4,3,1,9,4,8,3,8,9,2,1,8,4,7,2,6,9,7,1,5,6,9,9,4,1,5,8,5,8,9,7,8,5,5,5,4,3
160,8,1,2,8,1,1,8,1,6,2,3,9,2,3,5,7,4,5,3,8,1,5,8,4,4,9,5,6,4,8,7,8,8,1,6,1,9,3,9,4,1,8,8,7,7,8,7,4,8,9,9,8,3,2,6,2,6,9,8,8,9,3,7,1,8,7,8,4,7,6,2,3,8,3,3,8,2,9,1,9,2
161,5,9,1,5,9,1,5,2,6,2,3,7,1,6,6,4,6,7,5,1,5,8,4,5,8,5,7,9,4,4,3,8,8,6,5,2,7,8,8,2,8,1,5,3,8,8,6,3,3,2,9,1,8,9,1,2,8,6,3,6,9,8,4,5,7,3,9,1,6,8,2,4,8,3,9,1,8,8,8,3,2
162,4,1,9,5,7,9,5,2,6,9,8,6,9,5,8,1,7,4,8,8,9,8,4,1,3,9,5,9,5,4,1,3,8,7,5,1,2,9,5,1,8,1,9,1,7,3,9,1,5,3,2,8,3,3,3,8,2,3,3,6,9,8,5,5,3,6,2,9,7,5,9,7,1,8,3,5,1,9,8,2,2
163,4,7,1,8,1,1,4,7,6,1,6,6,1,9,9,4,6,5,8,2,3,8,1,4,8,5,7,3,7,7,6,5,8,6,2,4,2,1,8,8,5,6,9,7,4,5,8,6,4,9,7,8,9,2,9,8,2,1,6,8,9,5,7,7,8,1,2,9,9,8,4,3,6,8,3,6,7,6,8,1,3
164,5,2,6,5,9,1,4,9,6,4,8,8,2,2,5,9,5,7,5,2,3,5,8,3,1,6,2,3,7,7,1,8,8,9,8,1,3,1,5,8,6,7,9,5,7,3,6,9,8,5,1,1,1,2,3,9,2,1,3,6,2,7,3,7,8,4,2,9,9,5,9,1,3,4,4,7,6,9,8,1,9
165,4,9,7,5,2,2,5,9,6,9,2,3,3,4,8,9,5,7,8,4,3,5,1,9,2,8,8,6,9,2,7,8,8,6,4,1,9,8,9,4,6,9,2,2,1,1,1,1,1,9,9,5,9,2,7,6,8,1,7,2,9,8,1,2,9,1,6,4,8,5,7,5,1,7,5,7,6,5,1,5,2
166,4,9,1,8,1,1,4,9,9,2,3,8,1,8,5,3,4,3,8,1,8,8,4,3,5,3,2,6,4,8,6,5,5,7,8,1,2,8,6,2,1,8,2,8,7,3,9,1,3,9,9,5,6,2,3,6,4,3,7,8,9,5,4,1,8,7,5,6,9,2,2,3,1,2,9,8,5,4,7,1,3
167,4,3,1,5,2,9,8,3,6,9,5,9,7,4,2,9,1,7,4,3,2,1,9,8,8,5,8,9,1,7,3,6,8,9,3,1,7,4,3,4,9,2,2,6,7,8,2,9,1,1,9,6,3,3,9,8,4,3,6,1,9,6,3,7,9,8,5,8,8,7,6,1,1,7,9,8,5,4,6,8,9
168,8,1,9,4,9,1,5,9,7,1,6,4,9,5,8,1,3,8,8,6,5,2,3,9,4,9,7,3,3,6,3,6,8,6,7,4,2,7,8,1,3,9,4,6,3,3,5,9,5,7,9,1,1,2,6,2,8,9,3,6,7,5,4,2,9,3,9,1,6,5,8,9,1,9,1,1,8,4,5,9,9
169,5,7,1,5,3,7,4,6,1,4,8,6,4,2,1,3,6,7,8,1,3,5,2,3,5,2,7,9,8,8,2,9,2,7,4,8,5,7,9,1,8,8,4,8,7,8,3,9,8,9,7,5,9,2,9,8,8,7,4,6,3,1,4,8,4,8,2,1,8,3,7,4,1,9,7,1,9,9,1,9,2
